IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,3.6,,4.5,4.0 [3.6-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,UGA,Uganda,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,3.7,,4.2,4.0 [3.7-4.2],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,3.7,,4.3,4.0 [3.7-4.3],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,3.7,,4.3,4.0 [3.7-4.3],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,3.7,,4.4,4.0 [3.7-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.5,4.1 [3.6-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.5,4.1 [3.6-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.5,4.1 [3.6-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.5,4.1 [3.6-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,AGO,Angola,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.6,4.1 [3.6-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.6,4.1 [3.6-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.6,,4.6,4.1 [3.6-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.7,,4.5,4.1 [3.7-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.7,,4.5,4.1 [3.7-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.7,,4.5,4.1 [3.7-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.8,,4.3,4.1 [3.8-4.3],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.8,,4.4,4.1 [3.8-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.8,,4.4,4.1 [3.8-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.1,,,3.8,,4.4,4.1 [3.8-4.4],,,EN,2021-06-21T07:00:00.000Z
